Topic,Text1,Text2,Similarity,Threshold,True Label,Predicted Label
8,日記を書く,団らん,0.5484067350625992,0.74,False,False
8,日記を書く,買い物,0.5241425236066183,0.74,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.74,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.74,False,False
8,日記を書く,読書,0.6200228482484818,0.74,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.75,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.75,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.75,True,True
8,日記を書く,日記,0.8990862866242727,0.75,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.75,True,True
8,日記を書く,日記記入,0.8042316536108652,0.75,True,True
8,日記を書く,日記,0.7790416379769644,0.75,True,True
8,日記を書く,日記帳に書く,0.9739578564961752,0.75,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.75,True,True
8,日記を書く,テレビを見る,0.6818481882413229,0.75,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.75,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.75,False,False
8,日記を書く,入浴する,0.7108477453390757,0.75,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.75,False,False
8,日記を書く,団らん,0.5484067350625992,0.75,False,False
8,日記を書く,買い物,0.5241425236066183,0.75,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.75,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.75,False,False
8,日記を書く,読書,0.6200228482484818,0.75,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.76,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.76,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.76,True,True
8,日記を書く,日記,0.8990862866242727,0.76,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.76,True,True
8,日記を書く,日記記入,0.8042316536108652,0.76,True,True
8,日記を書く,日記,0.7790416379769644,0.76,True,True
8,日記を書く,日記帳に書く,0.9739578564961752,0.76,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.76,True,True
8,日記を書く,テレビを見る,0.6818481882413229,0.76,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.76,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.76,False,False
8,日記を書く,入浴する,0.7108477453390757,0.76,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.76,False,False
8,日記を書く,団らん,0.5484067350625992,0.76,False,False
8,日記を書く,買い物,0.5241425236066183,0.76,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.76,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.76,False,False
8,日記を書く,読書,0.6200228482484818,0.76,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.77,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.77,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.77,True,True
8,日記を書く,日記,0.8990862866242727,0.77,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.77,True,True
8,日記を書く,日記記入,0.8042316536108652,0.77,True,True
8,日記を書く,日記,0.7790416379769644,0.77,True,True
8,日記を書く,日記帳に書く,0.9739578564961752,0.77,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.77,True,True
8,日記を書く,テレビを見る,0.6818481882413229,0.77,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.77,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.77,False,False
8,日記を書く,入浴する,0.7108477453390757,0.77,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.77,False,False
8,日記を書く,団らん,0.5484067350625992,0.77,False,False
8,日記を書く,買い物,0.5241425236066183,0.77,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.77,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.77,False,False
8,日記を書く,読書,0.6200228482484818,0.77,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.78,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.78,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.78,True,True
8,日記を書く,日記,0.8990862866242727,0.78,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.78,True,True
8,日記を書く,日記記入,0.8042316536108652,0.78,True,True
8,日記を書く,日記,0.7790416379769644,0.78,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.78,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.78,True,True
8,日記を書く,テレビを見る,0.6818481882413229,0.78,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.78,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.78,False,False
8,日記を書く,入浴する,0.7108477453390757,0.78,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.78,False,False
8,日記を書く,団らん,0.5484067350625992,0.78,False,False
8,日記を書く,買い物,0.5241425236066183,0.78,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.78,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.78,False,False
8,日記を書く,読書,0.6200228482484818,0.78,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.79,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.79,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.79,True,False
8,日記を書く,日記,0.8990862866242727,0.79,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.79,True,True
8,日記を書く,日記記入,0.8042316536108652,0.79,True,True
8,日記を書く,日記,0.7790416379769644,0.79,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.79,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.79,True,True
8,日記を書く,テレビを見る,0.6818481882413229,0.79,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.79,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.79,False,False
8,日記を書く,入浴する,0.7108477453390757,0.79,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.79,False,False
8,日記を書く,団らん,0.5484067350625992,0.79,False,False
8,日記を書く,買い物,0.5241425236066183,0.79,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.79,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.79,False,False
8,日記を書く,読書,0.6200228482484818,0.79,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8,True,True
8,日記を書く,日記を記す,0.8230644166469574,0.8,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.8,True,False
8,日記を書く,日記,0.8990862866242727,0.8,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8,True,True
8,日記を書く,日記記入,0.8042316536108652,0.8,True,True
8,日記を書く,日記,0.7790416379769644,0.8,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8,False,False
8,日記を書く,団らん,0.5484067350625992,0.8,False,False
8,日記を書く,買い物,0.5241425236066183,0.8,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8,False,False
8,日記を書く,読書,0.6200228482484818,0.8,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.81,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.81,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.81,True,False
8,日記を書く,日記,0.8990862866242727,0.81,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.81,True,True
8,日記を書く,日記記入,0.8042316536108652,0.81,True,False
8,日記を書く,日記,0.7790416379769644,0.81,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.81,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.81,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.81,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.81,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.81,False,False
8,日記を書く,入浴する,0.7108477453390757,0.81,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.81,False,False
8,日記を書く,団らん,0.5484067350625992,0.81,False,False
8,日記を書く,買い物,0.5241425236066183,0.81,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.81,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.81,False,False
8,日記を書く,読書,0.6200228482484818,0.81,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8200000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8200000000000001,True,True
8,日記を書く,日記を書く時間,0.7835009694099426,0.8200000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8200000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8200000000000001,True,True
8,日記を書く,日記記入,0.8042316536108652,0.8200000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8200000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8200000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8200000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8200000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8200000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8200000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8200000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8200000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8200000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8200000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8200000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8200000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8200000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8300000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8300000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8300000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8300000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8300000000000001,True,True
8,日記を書く,日記記入,0.8042316536108652,0.8300000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8300000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8300000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8300000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8300000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8300000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8300000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8300000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8300000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8300000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8300000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8300000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8300000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8300000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8400000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8400000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8400000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8400000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8400000000000001,True,True
8,日記を書く,日記記入,0.8042316536108652,0.8400000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8400000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8400000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8400000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8400000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8400000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8400000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8400000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8400000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8400000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8400000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8400000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8400000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8400000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8500000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8500000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8500000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8500000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8500000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.8500000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8500000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8500000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8500000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8500000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8500000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8500000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8500000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8500000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8500000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8500000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8500000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8500000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8500000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8600000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8600000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8600000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8600000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8600000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.8600000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8600000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8600000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8600000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8600000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8600000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8600000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8600000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8600000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8600000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8600000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8600000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8600000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8600000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8700000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8700000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8700000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8700000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8700000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.8700000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8700000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8700000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8700000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8700000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8700000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8700000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8700000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8700000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8700000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8700000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8700000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8700000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8700000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8800000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8800000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8800000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8800000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8800000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.8800000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8800000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8800000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8800000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8800000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8800000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8800000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8800000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8800000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8800000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8800000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8800000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8800000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8800000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.8900000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.8900000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.8900000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.8900000000000001,True,True
8,日記を書く,日記タイム,0.8418311576048533,0.8900000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.8900000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.8900000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.8900000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.8900000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.8900000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.8900000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.8900000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.8900000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.8900000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.8900000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.8900000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.8900000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.8900000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.8900000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.9000000000000001,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.9000000000000001,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.9000000000000001,True,False
8,日記を書く,日記,0.8990862866242727,0.9000000000000001,True,False
8,日記を書く,日記タイム,0.8418311576048533,0.9000000000000001,True,False
8,日記を書く,日記記入,0.8042316536108652,0.9000000000000001,True,False
8,日記を書く,日記,0.7790416379769644,0.9000000000000001,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.9000000000000001,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.9000000000000001,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.9000000000000001,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.9000000000000001,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.9000000000000001,False,False
8,日記を書く,入浴する,0.7108477453390757,0.9000000000000001,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.9000000000000001,False,False
8,日記を書く,団らん,0.5484067350625992,0.9000000000000001,False,False
8,日記を書く,買い物,0.5241425236066183,0.9000000000000001,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.9000000000000001,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.9000000000000001,False,False
8,日記を書く,読書,0.6200228482484818,0.9000000000000001,False,False
8,日記を書く,日記をつける,0.8064804573853811,0.91,True,False
8,日記を書く,日記を記す,0.8230644166469574,0.91,True,False
8,日記を書く,日記を書く時間,0.7835009694099426,0.91,True,False
8,日記を書く,日記,0.8990862866242727,0.91,True,False
8,日記を書く,日記タイム,0.8418311576048533,0.91,True,False
8,日記を書く,日記記入,0.8042316536108652,0.91,True,False
8,日記を書く,日記,0.7790416379769644,0.91,True,False
8,日記を書く,日記帳に書く,0.9739578564961752,0.91,True,True
8,日記を書く,今日の日記,0.7929371992746989,0.91,True,False
8,日記を書く,テレビを見る,0.6818481882413229,0.91,False,False
8,日記を書く,お茶を飲む,0.5772266040245692,0.91,False,False
8,日記を書く,仕事をする,0.6163841833670934,0.91,False,False
8,日記を書く,入浴する,0.7108477453390757,0.91,False,False
8,日記を書く,トレーニング,0.5486086755990982,0.91,False,False
8,日記を書く,団らん,0.5484067350625992,0.91,False,False
8,日記を書く,買い物,0.5241425236066183,0.91,False,False
8,日記を書く,ゲーム,0.5972245633602142,0.91,False,False
8,日記を書く,夜景を眺める,0.675362765789032,0.91,False,False
8,日記を書く,読書,0.6200228482484818,0.91,False,False
9,映画鑑賞,映画を見る,0.8134197394053141,0.7,True,True
9,映画鑑賞,映画,0.6995523969332377,0.7,True,False
9,映画鑑賞,DVD鑑賞,0.7198185821374258,0.7,True,True
9,映画鑑賞,映画,0.736981729666392,0.7,True,True
9,映画鑑賞,映画タイム,0.7988107005755106,0.7,True,True
9,映画鑑賞,ホームシアター,0.6537551234165827,0.7,True,False
9,映画鑑賞,映画三昧,0.7324071625868479,0.7,True,True
9,映画鑑賞,好きな映画を見る,0.9296730359395344,0.7,True,True
9,映画鑑賞,映画鑑賞会,0.7286670903364817,0.7,True,True
9,映画鑑賞,読書,0.7140158216158549,0.7,False,True
9,映画鑑賞,おしゃべり,0.5698271095752716,0.7,False,False
9,映画鑑賞,飲み会,0.5198689500490824,0.7,False,False
9,映画鑑賞,トレーニング,0.5755533973375956,0.7,False,False
9,映画鑑賞,散歩,0.6376638561487198,0.7,False,False
9,映画鑑賞,買い物,0.6380325754483541,0.7,False,False
9,映画鑑賞,ゲーム,0.734668364127477,0.7,False,True
9,映画鑑賞,勉強,0.6207228352626165,0.7,False,False
9,映画鑑賞,夕食作り,0.5822194516658783,0.7,False,False
9,映画鑑賞,睡眠,0.6977022637923559,0.7,False,False
9,映画鑑賞,映画を見る,0.8134197394053141,0.71,True,True
9,映画鑑賞,映画,0.6995523969332377,0.71,True,False
9,映画鑑賞,DVD鑑賞,0.7198185821374258,0.71,True,True
9,映画鑑賞,映画,0.736981729666392,0.71,True,True
9,映画鑑賞,映画タイム,0.7988107005755106,0.71,True,True
9,映画鑑賞,ホームシアター,0.6537551234165827,0.71,True,False
9,映画鑑賞,映画三昧,0.7324071625868479,0.71,True,True
9,映画鑑賞,好きな映画を見る,0.9296730359395344,0.71,True,True
9,映画鑑賞,映画鑑賞会,0.7286670903364817,0.71,True,True
9,映画鑑賞,読書,0.7140158216158549,0.71,False,True
9,映画鑑賞,おしゃべり,0.5698271095752716,0.71,False,False
9,映画鑑賞,飲み会,0.5198689500490824,0.71,False,False
9,映画鑑賞,トレーニング,0.5755533973375956,0.71,False,False
9,映画鑑賞,散歩,0.6376638561487198,0.71,False,False
9,映画鑑賞,買い物,0.6380325754483541,0.71,False,False
9,映画鑑賞,ゲーム,0.734668364127477,0.71,False,True
9,映画鑑賞,勉強,0.6207228352626165,0.71,False,False
9,映画鑑賞,夕食作り,0.5822194516658783,0.71,False,False
9,映画鑑賞,睡眠,0.6977022637923559,0.71,False,False
9,映画鑑賞,映画を見る,0.8134197394053141,0.72,True,True
9,映画鑑賞,映画,0.6995523969332377,0.72,True,False
9,映画鑑賞,DVD鑑賞,0.7198185821374258,0.72,True,False
9,映画鑑賞,映画,0.736981729666392,0.72,True,True
9,映画鑑賞,映画タイム,0.7988107005755106,0.72,True,True
9,映画鑑賞,ホームシアター,0.6537551234165827,0.72,True,False
9,映画鑑賞,映画三昧,0.7324071625868479,0.72,True,True
9,映画鑑賞,好きな映画を見る,0.9296730359395344,0.72,True,True
9,映画鑑賞,映画鑑賞会,0.7286670903364817,0.72,True,True
9,映画鑑賞,読書,0.7140158216158549,0.72,False,False
9,映画鑑賞,おしゃべり,0.5698271095752716,0.72,False,False
9,映画鑑賞,飲み会,0.5198689500490824,0.72,False,False
9,映画鑑賞,トレーニング,0.5755533973375956,0.72,False,False
9,映画鑑賞,散歩,0.6376638561487198,0.72,False,False
9,映画鑑賞,買い物,0.6380325754483541,0.72,False,False
9,映画鑑賞,ゲーム,0.734668364127477,0.72,False,True
9,映画鑑賞,勉強,0.6207228352626165,0.72,False,False
9,映画鑑賞,夕食作り,0.5822194516658783,0.72,False,False
9,映画鑑賞,睡眠,0.6977022637923559,0.72,False,False
9,映画鑑賞,映画を見る,0.8134197394053141,0.73,True,True
9,映画鑑賞,映画,0.6995523969332377,0.73,True,False
9,映画鑑賞,DVD鑑賞,0.7198185821374258,0.73,True,False
9,映画鑑賞,映画,0.736981729666392,0.73,True,True
9,映画鑑賞,映画タイム,0.7988107005755106,0.73,True,True
9,映画鑑賞,ホームシアター,0.6537551234165827,0.73,True,False
9,映画鑑賞,映画三昧,0.7324071625868479,0.73,True,True
9,映画鑑賞,好きな映画を見る,0.9296730359395344,0.73,True,True
9,映画鑑賞,映画鑑賞会,0.7286670903364817,0.73,True,False
9,映画鑑賞,読書,0.7140158216158549,0.73,False,False
9,映画鑑賞,おしゃべり,0.5698271095752716,0.73,False,False
9,映画鑑賞,飲み会,0.5198689500490824,0.73,False,False
9,映画鑑賞,トレーニング,0.5755533973375956,0.73,False,False
9,映画鑑賞,散歩,0.6376638561487198,0.73,False,False
9,映画鑑賞,買い物,0.6380325754483541,0.73,False,False
9,映画鑑賞,ゲーム,0.734668364127477,0.73,False,True
9,映画鑑賞,勉強,0.6207228352626165,0.73,False,False
9,映画鑑賞,夕食作り,0.5822194516658783,0.73,False,False
9,映画鑑賞,睡眠,0.6977022637923559,0.73,False,False
9,映画鑑賞,映画を見る,0.8134197394053141,0.74,True,True
9,映画鑑賞,映画,0.6995523969332377,0.74,True,False
9,映画鑑賞,DVD鑑賞,0.7198185821374258,0.74,True,False
9,映画鑑賞,映画,0.736981729666392,0.74,True,False
9,映画鑑賞,映画タイム,0.7988107005755106,0.74,True,True
9,映画鑑賞,ホームシアター,0.6537551234165827,0.74,True,False
9,映画鑑賞,映画三昧,0.7324071625868479,0.74,True,False
9,映画鑑賞,好きな映画を見る,0.9296730359395344,0.74,True,True
9,映画鑑賞,映画鑑賞会,0.7286670903364817,0.74,True,False
9,映画鑑賞,読書,0.7140158216158549,0.74,False,False
9,映画鑑賞,おしゃべり,0.5698271095752716,0.74,False,False
9,映画鑑賞,飲み会,0.5198689500490824,0.74,False,False
9,映画鑑賞,トレーニング,0.5755533973375956,0.74,False,False
9,映画鑑賞,散歩,0.6376638561487198,0.74,False,False
9,映画鑑賞,買い物,0.6380325754483541,0.74,False,False
9,映画鑑賞,ゲーム,0.734668364127477,0.74,False,False
9,映画鑑賞,勉強,0.6207228352626165,0.74,False,False
9,映画鑑賞,夕食作り,0.5822194516658783,0.74,False,False
